touch_id,customer_id,campaign_name,channel,sent_date,opened,converted
MKT812493,C103069,Black Friday 2025,Search Ad,2025-04-16,0,0
MKT812494,C103069,Black Friday 2025,Push Notification,2026-06-24,0,0
MKT812495,C103069,New Year 2026,Social Media Ad,2022-03-03,1,0
MKT812496,C103070,Loyalty Rewards Q2 2026,Social Media Ad,2021-09-19,1,0
MKT812497,C103070,New Year 2026,Social Media Ad,2023-09-27,1,0
MKT812498,C103070,Loyalty Rewards Q2 2026,Search Ad,2023-07-28,0,0
MKT812499,C103070,New Year 2026,Push Notification,2024-02-16,0,0
MKT812500,C103070,Black Friday 2025,Email,2024-10-09,1,0
MKT812501,C103070,Flash Sale July 2026,SMS,2026-05-24,1,0
MKT812502,C103070,Diwali Offer 2025,Email,2021-06-26,1,0
MKT812503,C103070,Summer Sale 2025,Email,2022-03-23,1,0
MKT812504,C103070,Diwali Offer 2025,Social Media Ad,2023-02-01,1,0
MKT812505,C103070,Diwali Offer 2025,Social Media Ad,2026-07-24,1,0
MKT812506,C103070,Summer Sale 2025,Email,2025-03-13,0,0
MKT812507,C103070,Diwali Offer 2025,Push Notification,2025-09-28,1,0
MKT812508,C103071,Loyalty Rewards Q2 2026,Push Notification,2022-07-15,0,0
MKT812509,C103071,Black Friday 2025,SMS,2026-05-07,1,0
MKT812510,C103071,New Year 2026,SMS,2023-02-25,0,0
MKT812511,C103071,Summer Sale 2025,SMS,2025-07-13,1,0
MKT812512,C103072,Black Friday 2025,Push Notification,2021-01-25,0,0
MKT812513,C103072,Summer Sale 2025,Search Ad,2023-05-05,0,0
MKT812514,C103072,Spring Refresh 2026,Push Notification,2023-04-22,0,0
MKT812515,C103072,Summer Sale 2025,Search Ad,2024-12-26,1,0
MKT812516,C103072,Black Friday 2025,Push Notification,2025-02-05,0,0
MKT812517,C103073,Black Friday 2025,Social Media Ad,2023-04-04,0,0
MKT812518,C103073,Black Friday 2025,Email,2022-04-24,1,1
MKT812519,C103073,Diwali Offer 2025,SMS,2021-12-06,0,0
MKT812520,C103074,Black Friday 2025,Social Media Ad,2024-02-21,1,0
MKT812521,C103074,Loyalty Rewards Q2 2026,Search Ad,2022-04-11,1,0
MKT812522,C103074,New Year 2026,Search Ad,2022-06-27,1,1
MKT812523,C103074,New Year 2026,Social Media Ad,2022-02-21,1,0
MKT812524,C103074,Loyalty Rewards Q2 2026,Email,2026-05-20,1,0
MKT812525,C103074,New Year 2026,SMS,2022-05-18,1,0
MKT812526,C103075,Spring Refresh 2026,Search Ad,2024-07-05,1,0
MKT812527,C103075,Spring Refresh 2026,Social Media Ad,2022-12-30,1,0
MKT812528,C103075,Black Friday 2025,Email,2023-04-17,1,0
MKT812529,C103075,Summer Sale 2025,Social Media Ad,2023-03-02,1,0
MKT812530,C103075,Flash Sale July 2026,Push Notification,2024-02-02,1,0
MKT812531,C103076,Summer Sale 2025,SMS,2023-03-11,0,0
MKT812532,C103076,New Year 2026,Social Media Ad,2025-11-16,1,0
MKT812533,C103076,New Year 2026,Push Notification,2023-08-23,1,0
MKT812534,C103076,Spring Refresh 2026,Social Media Ad,2025-04-02,0,0
MKT812535,C103076,Black Friday 2025,Push Notification,2021-04-16,0,0
MKT812536,C103076,Summer Sale 2025,Email,2021-07-26,1,1
MKT812537,C103076,Loyalty Rewards Q2 2026,SMS,2025-08-02,0,0
MKT812538,C103076,New Year 2026,Email,2025-01-24,1,0
MKT812539,C103076,Summer Sale 2025,Email,2025-07-22,0,0
MKT812540,C103076,Black Friday 2025,Email,2025-02-17,0,0
MKT812541,C103076,Loyalty Rewards Q2 2026,Social Media Ad,2025-10-04,1,1
MKT812542,C103077,Loyalty Rewards Q2 2026,Email,2023-05-21,0,1
MKT812543,C103077,Black Friday 2025,Push Notification,2023-07-06,1,0
MKT812544,C103077,New Year 2026,Push Notification,2024-04-26,0,1
MKT812545,C103077,Spring Refresh 2026,Social Media Ad,2025-12-26,1,0
MKT812546,C103078,Diwali Offer 2025,Search Ad,2022-10-14,0,0
MKT812547,C103078,Diwali Offer 2025,Email,2026-01-31,0,0
MKT812548,C103078,Black Friday 2025,Push Notification,2025-11-11,0,0
MKT812549,C103078,Spring Refresh 2026,Social Media Ad,2021-08-14,1,0
MKT812550,C103078,Loyalty Rewards Q2 2026,SMS,2023-12-05,0,0
MKT812551,C103079,Diwali Offer 2025,SMS,2024-09-03,0,0
MKT812552,C103080,Loyalty Rewards Q2 2026,Email,2023-10-05,1,0
MKT812553,C103080,Spring Refresh 2026,Push Notification,2025-09-28,1,0
MKT812554,C103080,Flash Sale July 2026,Social Media Ad,2021-06-23,1,0
MKT812555,C103080,Spring Refresh 2026,Push Notification,2021-10-08,0,0
MKT812556,C103080,New Year 2026,Push Notification,2022-06-06,1,0
MKT812557,C103080,Summer Sale 2025,Search Ad,2023-01-20,1,1
MKT812558,C103080,New Year 2026,Social Media Ad,2025-01-13,0,0
MKT812559,C103080,New Year 2026,SMS,2023-05-30,1,0
MKT812560,C103081,Loyalty Rewards Q2 2026,Social Media Ad,2023-02-10,0,0
MKT812561,C103082,Diwali Offer 2025,SMS,2021-05-31,0,0
MKT812562,C103083,Loyalty Rewards Q2 2026,Email,2025-11-30,0,1
MKT812563,C103083,New Year 2026,Push Notification,2022-07-20,0,0
MKT812564,C103083,Flash Sale July 2026,Email,2023-07-08,0,0
MKT812565,C103083,Summer Sale 2025,Search Ad,2021-07-22,1,0
MKT812566,C103083,New Year 2026,Push Notification,2024-04-20,0,0
MKT812567,C103084,Spring Refresh 2026,Push Notification,2022-11-15,1,0
MKT812568,C103084,Black Friday 2025,Social Media Ad,2024-02-10,1,0
MKT812569,C103084,Loyalty Rewards Q2 2026,Email,2023-06-09,0,0
MKT812570,C103084,Spring Refresh 2026,Social Media Ad,2023-05-23,1,0
MKT812571,C103084,Flash Sale July 2026,Social Media Ad,2026-05-23,0,0
MKT812572,C103084,Flash Sale July 2026,Search Ad,2021-04-27,1,0
MKT812573,C103084,New Year 2026,Social Media Ad,2021-01-16,1,0
MKT812574,C103085,Loyalty Rewards Q2 2026,Push Notification,2021-12-18,1,0
MKT812575,C103085,Black Friday 2025,Email,2023-09-27,0,0
MKT812576,C103085,Summer Sale 2025,Search Ad,2023-11-03,1,0
MKT812577,C103085,Diwali Offer 2025,Email,2024-12-31,0,0
MKT812578,C103085,New Year 2026,Social Media Ad,2025-05-15,1,0
MKT812579,C103087,Loyalty Rewards Q2 2026,Push Notification,2023-05-26,0,0
MKT812580,C103087,Flash Sale July 2026,Search Ad,2021-07-29,1,0
MKT812581,C103087,Black Friday 2025,Search Ad,2022-11-01,1,0
MKT812582,C103088,Flash Sale July 2026,Push Notification,2025-07-25,0,0
MKT812583,C103088,Diwali Offer 2025,SMS,2021-04-01,1,0
MKT812584,C103088,Summer Sale 2025,SMS,2025-01-22,0,0
MKT812585,C103089,Spring Refresh 2026,Push Notification,2025-09-28,1,0
MKT812586,C103089,Summer Sale 2025,Push Notification,2025-03-02,1,0
MKT812587,C103089,Spring Refresh 2026,SMS,2024-07-09,1,0
MKT812588,C103089,Loyalty Rewards Q2 2026,SMS,2022-02-18,1,0
MKT812589,C103089,Spring Refresh 2026,SMS,2021-07-15,0,0
MKT812590,C103090,Diwali Offer 2025,Social Media Ad,2026-02-08,0,0
MKT812591,C103090,Summer Sale 2025,SMS,2025-09-20,0,0
MKT812592,C103090,Spring Refresh 2026,Email,2023-10-22,0,0
MKT812593,C103090,Loyalty Rewards Q2 2026,Search Ad,2024-11-08,1,0
MKT812594,C103090,Black Friday 2025,SMS,2023-04-26,0,0
MKT812595,C103091,Spring Refresh 2026,Email,2025-07-14,1,0
MKT812596,C103091,Spring Refresh 2026,Email,2024-06-20,1,0
MKT812597,C103091,Diwali Offer 2025,Email,2021-10-28,1,0
MKT812598,C103091,New Year 2026,Email,2026-05-22,1,0
MKT812599,C103091,Summer Sale 2025,Email,2024-07-23,1,0
MKT812600,C103092,Loyalty Rewards Q2 2026,SMS,2026-03-24,0,0
MKT812601,C103092,Black Friday 2025,Search Ad,2025-03-10,0,0
MKT812602,C103092,Loyalty Rewards Q2 2026,Search Ad,2023-07-16,1,0
MKT812603,C103093,New Year 2026,Social Media Ad,2024-03-31,1,0
MKT812604,C103093,Diwali Offer 2025,Social Media Ad,2023-04-11,0,0
MKT812605,C103093,Summer Sale 2025,Social Media Ad,2021-11-16,1,0
MKT812606,C103093,Loyalty Rewards Q2 2026,Social Media Ad,2024-08-18,0,0
MKT812607,C103094,Flash Sale July 2026,Search Ad,2025-11-04,0,1
MKT812608,C103095,Loyalty Rewards Q2 2026,Social Media Ad,2021-03-18,1,0
MKT812609,C103095,Spring Refresh 2026,Push Notification,2026-01-18,0,1
MKT812610,C103095,Spring Refresh 2026,SMS,2025-02-24,1,0
MKT812611,C103095,New Year 2026,Push Notification,2023-10-22,0,0
MKT812612,C103095,Flash Sale July 2026,Push Notification,2024-04-13,1,0
MKT812613,C103096,New Year 2026,Email,2022-09-21,1,1
MKT812614,C103096,Summer Sale 2025,Push Notification,2021-10-29,1,0
MKT812615,C103096,Black Friday 2025,Email,2022-02-21,1,0
MKT812616,C103097,Summer Sale 2025,Email,2021-01-15,0,0
MKT812617,C103097,Diwali Offer 2025,Email,2023-08-30,0,0
MKT812618,C103098,Summer Sale 2025,SMS,2022-04-03,0,0
MKT812619,C103098,Black Friday 2025,SMS,2023-06-29,1,0
MKT812620,C103098,Diwali Offer 2025,SMS,2025-03-06,1,0
MKT812621,C103098,New Year 2026,Search Ad,2026-04-20,0,0
MKT812622,C103098,New Year 2026,Search Ad,2023-02-18,0,0
MKT812623,C103098,Black Friday 2025,Email,2026-03-17,0,0
MKT812624,C103099,Spring Refresh 2026,Email,2026-07-18,1,0
MKT812625,C103099,Summer Sale 2025,Social Media Ad,2022-11-08,1,1
MKT812626,C103099,Summer Sale 2025,Push Notification,2022-05-04,1,0
MKT812627,C103099,Loyalty Rewards Q2 2026,Social Media Ad,2022-05-07,1,0
MKT812628,C103099,Summer Sale 2025,Push Notification,2021-10-14,1,0
MKT812629,C103099,Loyalty Rewards Q2 2026,SMS,2023-05-12,1,0
MKT812630,C103099,Summer Sale 2025,SMS,2023-04-27,1,0
MKT812631,C103100,Loyalty Rewards Q2 2026,Search Ad,2025-09-21,0,1
MKT812632,C103100,Diwali Offer 2025,SMS,2024-08-27,0,0
MKT812633,C103100,Loyalty Rewards Q2 2026,SMS,2024-06-30,0,0
MKT812634,C103100,Diwali Offer 2025,Push Notification,2024-04-18,0,0
MKT812635,C103100,Flash Sale July 2026,SMS,2026-01-08,0,0
MKT812636,C103101,Summer Sale 2025,Social Media Ad,2023-01-06,0,0
MKT812637,C103103,New Year 2026,Push Notification,2024-04-01,0,0
MKT812638,C103103,Loyalty Rewards Q2 2026,SMS,2026-01-12,1,0
MKT812639,C103103,New Year 2026,Social Media Ad,2023-09-17,1,0
MKT812640,C103103,Summer Sale 2025,Search Ad,2025-12-26,0,0
MKT812641,C103103,Summer Sale 2025,Email,2023-06-09,1,0
MKT812642,C103104,New Year 2026,SMS,2024-03-03,1,0
MKT812643,C103105,Black Friday 2025,Push Notification,2021-08-06,1,0
MKT812644,C103105,New Year 2026,Social Media Ad,2024-04-13,1,0
MKT812645,C103105,Spring Refresh 2026,SMS,2023-11-02,1,0
MKT812646,C103105,Loyalty Rewards Q2 2026,Social Media Ad,2025-11-03,0,0
MKT812647,C103105,Spring Refresh 2026,Push Notification,2025-05-12,0,0
MKT812648,C103106,Diwali Offer 2025,Social Media Ad,2024-02-21,0,0
MKT812649,C103106,Black Friday 2025,Search Ad,2025-08-14,1,0
MKT812650,C103106,Flash Sale July 2026,Email,2024-08-13,1,0
MKT812651,C103106,Loyalty Rewards Q2 2026,Social Media Ad,2023-08-10,1,0
MKT812652,C103107,Black Friday 2025,Push Notification,2022-06-11,1,0
MKT812653,C103107,Diwali Offer 2025,Search Ad,2021-12-21,0,0
MKT812654,C103107,Loyalty Rewards Q2 2026,Search Ad,2025-12-14,1,1
MKT812655,C103107,Loyalty Rewards Q2 2026,Social Media Ad,2023-02-20,1,1
MKT812656,C103108,Loyalty Rewards Q2 2026,Push Notification,2025-05-26,0,0
MKT812657,C103108,Flash Sale July 2026,Search Ad,2025-04-28,1,0
MKT812658,C103108,Summer Sale 2025,Push Notification,2021-03-04,1,1
MKT812659,C103108,Black Friday 2025,Email,2026-02-05,1,0
MKT812660,C103109,Spring Refresh 2026,Social Media Ad,2021-08-13,1,0
MKT812661,C103109,Loyalty Rewards Q2 2026,Social Media Ad,2026-07-19,0,1
MKT812662,C103109,Summer Sale 2025,Social Media Ad,2025-02-13,0,0
MKT812663,C103109,Black Friday 2025,SMS,2024-09-20,1,1
MKT812664,C103110,Spring Refresh 2026,SMS,2024-03-24,0,0
MKT812665,C103110,Black Friday 2025,Email,2026-04-27,1,0
MKT812666,C103111,Flash Sale July 2026,Social Media Ad,2022-11-23,0,0
MKT812667,C103111,Summer Sale 2025,Search Ad,2024-02-09,0,0
MKT812668,C103112,Black Friday 2025,SMS,2021-10-19,1,1
MKT812669,C103112,Loyalty Rewards Q2 2026,Push Notification,2025-03-25,0,0
MKT812670,C103112,Diwali Offer 2025,SMS,2024-11-14,0,0
MKT812671,C103112,Loyalty Rewards Q2 2026,Social Media Ad,2026-01-13,1,0
MKT812672,C103113,Black Friday 2025,Email,2024-05-12,0,0
MKT812673,C103114,Black Friday 2025,Social Media Ad,2024-11-20,1,0
MKT812674,C103114,New Year 2026,Search Ad,2023-10-07,1,0
MKT812675,C103114,Flash Sale July 2026,Email,2023-06-20,1,0
MKT812676,C103114,Summer Sale 2025,Push Notification,2025-03-23,0,0
MKT812677,C103114,Black Friday 2025,Push Notification,2024-08-02,0,0
MKT812678,C103114,Diwali Offer 2025,SMS,2023-01-15,1,0
MKT812679,C103114,Summer Sale 2025,Email,2026-05-21,1,0
MKT812680,C103114,New Year 2026,Search Ad,2021-03-20,0,0
MKT812681,C103114,Flash Sale July 2026,Email,2021-11-14,1,1
MKT812682,C103114,Diwali Offer 2025,Push Notification,2022-07-30,1,0
MKT812683,C103115,Loyalty Rewards Q2 2026,Social Media Ad,2021-06-06,1,0
MKT812684,C103116,Flash Sale July 2026,Social Media Ad,2022-03-04,1,0
MKT812685,C103116,Flash Sale July 2026,Social Media Ad,2024-09-01,1,0
MKT812686,C103116,Flash Sale July 2026,Push Notification,2022-11-08,1,0
MKT812687,C103116,Spring Refresh 2026,Push Notification,2023-10-04,1,0
MKT812688,C103117,Diwali Offer 2025,Social Media Ad,2024-04-29,1,0
MKT812689,C103117,Flash Sale July 2026,Social Media Ad,2026-03-12,1,0
MKT812690,C103117,New Year 2026,Search Ad,2023-03-10,1,0
MKT812691,C103117,Spring Refresh 2026,Search Ad,2021-12-13,1,0
MKT812692,C103117,Loyalty Rewards Q2 2026,Social Media Ad,2025-05-09,1,1
MKT812693,C103117,Black Friday 2025,Social Media Ad,2023-12-08,1,1
MKT812694,C103117,New Year 2026,Social Media Ad,2024-03-04,1,0
MKT812695,C103117,New Year 2026,Push Notification,2021-02-21,0,1
MKT812696,C103117,New Year 2026,Social Media Ad,2026-05-29,1,0
MKT812697,C103118,Loyalty Rewards Q2 2026,Search Ad,2024-10-27,0,0
MKT812698,C103118,Spring Refresh 2026,Search Ad,2023-03-19,1,0
MKT812699,C103118,Flash Sale July 2026,Search Ad,2023-07-18,0,0
MKT812700,C103118,Black Friday 2025,Push Notification,2021-06-26,0,1
MKT812701,C103118,Loyalty Rewards Q2 2026,SMS,2025-12-05,0,0
MKT812702,C103118,Summer Sale 2025,Push Notification,2024-01-21,1,0
MKT812703,C103118,Flash Sale July 2026,Social Media Ad,2026-05-17,0,0
MKT812704,C103119,New Year 2026,Search Ad,2023-03-04,1,0
MKT812705,C103119,Diwali Offer 2025,Social Media Ad,2021-03-29,1,0
MKT812706,C103119,Diwali Offer 2025,Push Notification,2023-02-05,1,0
MKT812707,C103119,Flash Sale July 2026,SMS,2021-10-28,1,0
MKT812708,C103119,Summer Sale 2025,SMS,2023-11-11,0,0
MKT812709,C103119,Loyalty Rewards Q2 2026,Push Notification,2024-09-17,1,0
MKT812710,C103119,Flash Sale July 2026,Social Media Ad,2024-01-22,1,0
MKT812711,C103119,Summer Sale 2025,Email,2021-09-29,1,1
MKT812712,C103119,Flash Sale July 2026,SMS,2025-04-04,0,0
MKT812713,C103120,Summer Sale 2025,Social Media Ad,2023-09-03,1,1
MKT812714,C103120,Spring Refresh 2026,Social Media Ad,2023-09-10,1,0
MKT812715,C103120,Diwali Offer 2025,Social Media Ad,2026-03-02,0,0
MKT812716,C103121,New Year 2026,Push Notification,2024-03-07,1,1
MKT812717,C103121,Flash Sale July 2026,Email,2023-05-07,1,0
MKT812718,C103121,Spring Refresh 2026,Push Notification,2026-01-13,1,0
MKT812719,C103121,Flash Sale July 2026,Social Media Ad,2025-03-17,0,0
MKT812720,C103121,Spring Refresh 2026,Email,2023-10-12,0,0
MKT812721,C103121,Black Friday 2025,Search Ad,2025-05-03,1,0
MKT812722,C103121,Summer Sale 2025,Email,2025-08-04,1,0
MKT812723,C103121,New Year 2026,Email,2025-12-30,1,0
MKT812724,C103121,Diwali Offer 2025,Search Ad,2023-07-20,0,0
MKT812725,C103122,Spring Refresh 2026,Search Ad,2025-09-10,0,0
MKT812726,C103122,Summer Sale 2025,Email,2022-08-28,0,0
MKT812727,C103122,New Year 2026,Social Media Ad,2024-09-16,1,0
MKT812728,C103123,Black Friday 2025,Social Media Ad,2023-07-04,1,0
MKT812729,C103124,Loyalty Rewards Q2 2026,Push Notification,2026-04-10,1,0
MKT812730,C103124,Loyalty Rewards Q2 2026,Push Notification,2023-10-29,1,0
MKT812731,C103124,Black Friday 2025,SMS,2023-12-20,0,0
MKT812732,C103124,New Year 2026,Search Ad,2022-09-07,1,0
MKT812733,C103125,Diwali Offer 2025,Search Ad,2024-09-05,0,0
MKT812734,C103125,Loyalty Rewards Q2 2026,Push Notification,2023-02-13,1,0
MKT812735,C103125,Flash Sale July 2026,Email,2021-10-06,0,0
MKT812736,C103125,Summer Sale 2025,SMS,2022-01-28,1,0
MKT812737,C103125,New Year 2026,Push Notification,2022-10-21,0,0
MKT812738,C103125,Summer Sale 2025,SMS,2025-04-06,1,0
MKT812739,C103125,Summer Sale 2025,SMS,2021-02-04,1,0
MKT812740,C103125,Loyalty Rewards Q2 2026,Social Media Ad,2022-01-08,0,0
MKT812741,C103125,Diwali Offer 2025,Push Notification,2025-08-18,0,0
MKT812742,C103127,New Year 2026,Email,2025-06-28,1,0
MKT812743,C103127,Summer Sale 2025,Email,2025-02-23,1,0
MKT812744,C103127,Summer Sale 2025,SMS,2022-10-12,0,0
MKT812745,C103127,Flash Sale July 2026,SMS,2025-01-17,1,0
MKT812746,C103127,Flash Sale July 2026,Search Ad,2023-08-09,1,0
MKT812747,C103127,Black Friday 2025,Push Notification,2025-07-21,1,0
MKT812748,C103127,Summer Sale 2025,SMS,2025-09-08,0,0
MKT812749,C103128,Black Friday 2025,Push Notification,2023-02-14,0,0
MKT812750,C103128,Black Friday 2025,Search Ad,2022-03-17,0,0
MKT812751,C103129,New Year 2026,Email,2022-08-11,1,0
MKT812752,C103129,Flash Sale July 2026,Email,2021-02-01,0,0
MKT812753,C103130,New Year 2026,Email,2024-01-28,1,1
MKT812754,C103130,Black Friday 2025,Push Notification,2026-05-16,0,0
MKT812755,C103130,New Year 2026,Search Ad,2021-07-27,1,0
MKT812756,C103130,New Year 2026,Email,2025-04-14,1,0
MKT812757,C103130,Spring Refresh 2026,SMS,2024-04-03,1,0
MKT812758,C103130,New Year 2026,Search Ad,2022-03-13,1,0
MKT812759,C103130,Black Friday 2025,SMS,2024-12-28,0,0
MKT812760,C103131,Spring Refresh 2026,Social Media Ad,2022-03-18,1,0
MKT812761,C103131,Loyalty Rewards Q2 2026,SMS,2022-12-18,0,0
MKT812762,C103131,Black Friday 2025,Search Ad,2022-12-01,1,0
MKT812763,C103131,Spring Refresh 2026,Social Media Ad,2023-04-20,1,0
MKT812764,C103131,Flash Sale July 2026,Email,2022-11-09,1,1
MKT812765,C103132,Flash Sale July 2026,Search Ad,2025-01-03,0,0
MKT812766,C103132,Diwali Offer 2025,Search Ad,2022-10-12,0,0
MKT812767,C103132,Summer Sale 2025,SMS,2023-03-11,1,0
MKT812768,C103132,Flash Sale July 2026,Push Notification,2026-01-05,0,0
MKT812769,C103132,Summer Sale 2025,SMS,2021-02-16,0,0
MKT812770,C103132,Spring Refresh 2026,Push Notification,2024-05-19,0,0
MKT812771,C103133,Black Friday 2025,SMS,2022-02-26,1,0
MKT812772,C103133,Black Friday 2025,SMS,2021-06-08,1,0
MKT812773,C103134,Diwali Offer 2025,Search Ad,2022-08-22,1,0
MKT812774,C103134,New Year 2026,Search Ad,2023-10-29,1,0
MKT812775,C103134,New Year 2026,Social Media Ad,2023-07-21,1,0
MKT812776,C103134,Diwali Offer 2025,Search Ad,2022-04-05,0,0
MKT812777,C103134,Loyalty Rewards Q2 2026,Social Media Ad,2021-05-15,1,0
MKT812778,C103134,Summer Sale 2025,Social Media Ad,2024-03-20,0,0
MKT812779,C103134,Diwali Offer 2025,Search Ad,2021-11-05,1,0
MKT812780,C103134,New Year 2026,Push Notification,2025-11-26,0,1
MKT812781,C103135,Diwali Offer 2025,Search Ad,2022-08-05,1,0
MKT812782,C103135,Diwali Offer 2025,Push Notification,2023-11-28,1,1
MKT812783,C103135,Spring Refresh 2026,Push Notification,2022-07-29,1,1
MKT812784,C103135,Black Friday 2025,SMS,2026-03-16,1,0
MKT812785,C103135,Flash Sale July 2026,SMS,2024-10-30,0,0
MKT812786,C103135,Spring Refresh 2026,SMS,2026-06-23,1,0
MKT812787,C103136,Summer Sale 2025,Search Ad,2024-04-21,1,0
MKT812788,C103136,Summer Sale 2025,Push Notification,2022-07-07,1,1
MKT812789,C103136,Summer Sale 2025,Email,2025-12-10,1,1
MKT812790,C103136,Summer Sale 2025,Social Media Ad,2025-02-14,0,0
MKT812791,C103137,Flash Sale July 2026,Push Notification,2022-07-06,1,0
MKT812792,C103137,Spring Refresh 2026,Social Media Ad,2021-02-01,1,0
MKT812793,C103137,Black Friday 2025,Social Media Ad,2024-09-10,1,0
MKT812794,C103137,Flash Sale July 2026,Push Notification,2026-04-23,1,0
MKT812795,C103137,New Year 2026,Email,2023-09-08,1,0
MKT812796,C103137,Spring Refresh 2026,Email,2022-09-22,0,0
MKT812797,C103137,Flash Sale July 2026,Push Notification,2021-02-08,0,0
MKT812798,C103137,Loyalty Rewards Q2 2026,Social Media Ad,2022-05-18,1,1
MKT812799,C103137,New Year 2026,Email,2021-04-15,1,0
MKT812800,C103137,Diwali Offer 2025,Search Ad,2024-06-23,1,0
MKT812801,C103137,Black Friday 2025,Social Media Ad,2024-11-25,1,0
MKT812802,C103137,Summer Sale 2025,Push Notification,2025-01-25,1,0
MKT812803,C103138,Black Friday 2025,Search Ad,2025-08-05,1,0
MKT812804,C103138,Black Friday 2025,Email,2024-03-20,1,0
MKT812805,C103138,New Year 2026,Search Ad,2025-09-02,1,0
MKT812806,C103139,Flash Sale July 2026,Push Notification,2023-02-27,1,0
MKT812807,C103139,New Year 2026,Push Notification,2024-05-08,1,0
MKT812808,C103139,Flash Sale July 2026,Search Ad,2025-07-25,1,0
MKT812809,C103139,Black Friday 2025,Push Notification,2021-01-02,0,0
MKT812810,C103139,Summer Sale 2025,Social Media Ad,2022-03-07,1,1
MKT812811,C103139,Diwali Offer 2025,SMS,2026-07-20,1,1
MKT812812,C103139,Spring Refresh 2026,Social Media Ad,2022-12-28,1,1
MKT812813,C103141,New Year 2026,Search Ad,2022-12-20,0,0
MKT812814,C103141,Loyalty Rewards Q2 2026,Push Notification,2021-06-15,0,0
MKT812815,C103141,Black Friday 2025,Push Notification,2026-07-18,1,0
MKT812816,C103141,New Year 2026,SMS,2023-12-30,0,0
MKT812817,C103141,Black Friday 2025,Email,2021-02-23,0,0
MKT812818,C103142,New Year 2026,Email,2026-05-20,0,0
MKT812819,C103142,Spring Refresh 2026,Email,2022-06-05,0,0
MKT812820,C103142,Flash Sale July 2026,Search Ad,2025-11-19,1,1
MKT812821,C103142,Black Friday 2025,Search Ad,2023-05-06,0,0
MKT812822,C103142,Flash Sale July 2026,Push Notification,2024-05-28,1,0
MKT812823,C103142,Flash Sale July 2026,Search Ad,2024-01-30,1,0
MKT812824,C103142,Summer Sale 2025,Social Media Ad,2025-06-01,0,0
MKT812825,C103142,Summer Sale 2025,Search Ad,2026-03-27,0,0
MKT812826,C103143,Spring Refresh 2026,SMS,2021-06-25,0,0
MKT812827,C103143,Spring Refresh 2026,Social Media Ad,2021-06-11,1,0
MKT812828,C103144,Diwali Offer 2025,Push Notification,2021-02-06,0,0
MKT812829,C103144,Diwali Offer 2025,Push Notification,2022-02-05,1,0
