ticket_id,customer_id,ticket_date,ticket_type,resolution_time_hours,csat_score,escalated
TKT703568,C102967,2026-08-08,Delivery Delay,27.1,3,0
TKT703569,C102968,2024-08-31,Return Request,7.1,1,0
TKT703570,C102968,2025-04-01,Account Access,16.8,3,0
TKT703571,C102968,2023-12-13,Delivery Delay,7.1,2,0
TKT703572,C102969,2025-12-03,Product Defect,17.7,1,1
TKT703573,C102969,2024-02-05,Return Request,20.3,1,0
TKT703574,C102969,2024-08-26,Product Defect,20.2,1,0
TKT703575,C102970,2026-03-01,Product Defect,43.8,3,0
TKT703576,C102970,2026-05-18,Account Access,35.4,1,0
TKT703577,C102971,2024-12-20,Billing Issue,8.8,2,0
TKT703578,C102973,2025-10-29,Return Request,9.8,1,0
TKT703579,C102974,2025-07-28,Account Access,4.6,5,0
TKT703580,C102977,2026-02-01,Return Request,10.5,1,0
TKT703581,C102978,2026-02-14,Billing Issue,8.7,4,0
TKT703582,C102979,2026-01-24,Delivery Delay,9.7,3,0
TKT703583,C102981,2023-01-23,Refund Request,19.6,2,0
TKT703584,C102981,2023-11-07,Billing Issue,11.3,1,0
TKT703585,C102983,2025-10-23,Refund Request,5.4,3,0
TKT703586,C102983,2026-06-09,Delivery Delay,10.1,3,0
TKT703587,C102984,2026-02-10,Refund Request,11.4,4,0
TKT703588,C102985,2025-11-14,Account Access,9.6,2,1
TKT703589,C102985,2022-04-15,Delivery Delay,7.3,1,0
TKT703590,C102986,2025-03-20,Refund Request,5.3,1,0
TKT703591,C102986,2025-11-14,Account Access,31.0,1,0
TKT703592,C102987,2026-08-02,Technical Support,11.1,2,0
TKT703593,C102987,2026-07-28,Product Defect,7.3,3,0
TKT703594,C102988,2022-11-13,Return Request,25.7,1,1
TKT703595,C102989,2022-12-31,Delivery Delay,10.7,1,1
TKT703596,C102990,2025-07-29,Technical Support,11.6,3,0
TKT703597,C102990,2026-01-10,General Inquiry,10.8,4,0
TKT703598,C102991,2025-10-29,Technical Support,1.5,4,0
TKT703599,C102991,2025-10-11,Technical Support,8.8,2,0
TKT703600,C102991,2023-05-02,Account Access,2.4,4,0
TKT703601,C102993,2024-09-19,Delivery Delay,20.7,2,0
TKT703602,C102993,2025-07-08,General Inquiry,3.2,2,0
TKT703603,C102993,2025-09-08,Billing Issue,26.8,4,0
TKT703604,C102994,2026-07-17,Account Access,32.1,1,0
TKT703605,C102994,2025-12-03,Product Defect,17.8,1,0
TKT703606,C102995,2026-05-18,Technical Support,14.1,4,0
TKT703607,C102997,2025-12-25,Technical Support,22.3,3,0
TKT703608,C102997,2026-06-29,Technical Support,7.1,2,0
TKT703609,C102998,2026-01-25,Billing Issue,9.3,3,0
TKT703610,C102998,2026-06-04,Technical Support,10.5,4,0
TKT703611,C102998,2025-04-06,Billing Issue,35.7,2,0
TKT703612,C102999,2025-11-03,Delivery Delay,40.8,4,0
TKT703613,C103000,2023-10-09,Billing Issue,0.9,4,1
TKT703614,C103000,2023-12-24,General Inquiry,1.7,1,0
TKT703615,C103000,2024-05-13,General Inquiry,17.6,1,0
TKT703616,C103001,2023-12-28,Delivery Delay,17.8,1,0
TKT703617,C103001,2026-05-25,Refund Request,7.9,1,0
TKT703618,C103001,2025-07-05,Return Request,37.9,1,0
TKT703619,C103003,2025-03-27,Account Access,21.4,3,0
TKT703620,C103003,2026-03-05,Technical Support,22.2,4,0
TKT703621,C103005,2026-07-21,General Inquiry,6.8,1,1
TKT703622,C103005,2026-05-02,Delivery Delay,6.9,1,1
TKT703623,C103005,2026-03-24,General Inquiry,5.1,2,0
TKT703624,C103006,2025-12-26,Refund Request,15.1,4,0
TKT703625,C103006,2026-07-21,Product Defect,2.6,3,0
TKT703626,C103007,2026-05-17,Technical Support,7.9,2,0
TKT703627,C103007,2025-12-05,Refund Request,14.1,3,0
TKT703628,C103008,2026-04-25,Delivery Delay,2.0,3,0
TKT703629,C103009,2025-05-12,General Inquiry,6.8,2,0
TKT703630,C103010,2025-08-08,Billing Issue,43.3,1,0
TKT703631,C103010,2024-08-04,Billing Issue,17.0,1,0
TKT703632,C103010,2026-07-24,Delivery Delay,35.8,1,0
TKT703633,C103011,2023-11-06,Refund Request,28.8,3,0
TKT703634,C103012,2024-06-14,Technical Support,12.1,2,0
TKT703635,C103013,2025-03-28,Billing Issue,9.3,3,0
TKT703636,C103013,2023-10-18,Account Access,8.8,2,0
TKT703637,C103013,2024-06-11,Product Defect,8.0,3,0
TKT703638,C103014,2024-03-28,Product Defect,14.6,1,0
TKT703639,C103015,2024-02-21,Technical Support,43.1,1,0
TKT703640,C103018,2024-07-27,Product Defect,65.5,1,0
TKT703641,C103018,2025-06-08,Account Access,38.1,1,0
TKT703642,C103021,2026-07-27,Refund Request,5.8,3,1
TKT703643,C103021,2026-03-01,General Inquiry,11.9,3,0
TKT703644,C103024,2025-02-03,Billing Issue,8.6,4,0
TKT703645,C103025,2025-03-15,Refund Request,6.9,1,0
TKT703646,C103025,2025-04-22,Technical Support,9.7,3,0
TKT703647,C103026,2025-08-16,Technical Support,5.5,2,0
TKT703648,C103026,2026-01-25,Refund Request,15.0,2,0
TKT703649,C103026,2024-11-05,Delivery Delay,19.2,3,1
TKT703650,C103027,2026-04-05,Delivery Delay,8.0,5,0
TKT703651,C103028,2025-12-23,Delivery Delay,15.5,3,0
TKT703652,C103028,2024-06-05,Product Defect,5.4,2,0
TKT703653,C103029,2026-01-01,General Inquiry,9.8,3,0
TKT703654,C103034,2024-02-16,Product Defect,7.6,4,0
TKT703655,C103035,2024-05-06,Billing Issue,11.9,3,0
TKT703656,C103035,2023-10-28,Technical Support,12.5,3,0
TKT703657,C103036,2026-02-22,General Inquiry,20.8,3,0
TKT703658,C103036,2026-04-07,Refund Request,11.6,1,0
TKT703659,C103038,2023-04-24,Billing Issue,7.7,4,1
TKT703660,C103039,2022-11-14,General Inquiry,26.1,3,0
TKT703661,C103043,2025-09-19,Refund Request,17.7,3,0
TKT703662,C103044,2026-02-23,Product Defect,24.1,2,1
TKT703663,C103044,2026-03-12,Return Request,14.0,1,0
TKT703664,C103044,2025-09-24,General Inquiry,8.4,2,0
TKT703665,C103045,2026-04-09,Delivery Delay,13.1,1,0
TKT703666,C103045,2025-06-16,Refund Request,11.0,2,0
TKT703667,C103046,2026-02-03,General Inquiry,14.9,1,0
TKT703668,C103046,2026-07-29,General Inquiry,2.1,1,0
TKT703669,C103046,2025-12-08,Return Request,6.6,2,0
TKT703670,C103046,2026-06-13,Billing Issue,13.5,1,0
TKT703671,C103047,2026-07-30,Technical Support,2.1,4,0
TKT703672,C103049,2025-12-23,Return Request,37.3,2,0
TKT703673,C103049,2023-02-18,Delivery Delay,22.1,3,0
TKT703674,C103049,2025-01-19,Technical Support,16.6,1,0
TKT703675,C103050,2025-06-21,Refund Request,9.9,4,1
TKT703676,C103051,2024-07-12,Technical Support,33.0,2,1
TKT703677,C103051,2024-07-30,Account Access,34.4,2,0
TKT703678,C103051,2025-06-10,Refund Request,18.4,2,0
TKT703679,C103052,2026-02-24,Refund Request,6.3,2,0
TKT703680,C103052,2024-07-05,Product Defect,33.8,3,0
TKT703681,C103052,2025-06-21,Technical Support,4.6,3,0
TKT703682,C103053,2026-02-04,General Inquiry,8.9,3,0
TKT703683,C103053,2023-11-30,General Inquiry,8.1,3,0
TKT703684,C103056,2024-04-14,Technical Support,6.9,4,0
TKT703685,C103056,2024-05-02,Product Defect,13.0,5,1
TKT703686,C103057,2024-07-19,Refund Request,9.5,3,0
TKT703687,C103058,2022-02-13,General Inquiry,3.7,3,0
TKT703688,C103060,2023-07-28,Delivery Delay,14.1,2,0
TKT703689,C103061,2026-08-12,Account Access,24.2,1,0
TKT703690,C103061,2026-08-07,Delivery Delay,21.8,2,0
TKT703691,C103062,2025-10-11,Delivery Delay,16.5,2,0
TKT703692,C103064,2026-05-22,Refund Request,3.7,3,0
TKT703693,C103065,2024-06-08,Return Request,7.9,2,0
TKT703694,C103065,2024-01-22,Product Defect,15.4,2,0
TKT703695,C103066,2026-07-29,Refund Request,3.4,2,0
TKT703696,C103067,2026-02-19,Return Request,29.9,2,0
TKT703697,C103068,2026-01-22,Product Defect,9.4,2,1
TKT703698,C103068,2026-02-03,Refund Request,51.2,1,1
TKT703699,C103069,2026-07-09,Delivery Delay,39.9,1,1
TKT703700,C103069,2024-07-23,Refund Request,9.4,1,0
TKT703701,C103069,2023-03-13,Refund Request,23.4,1,0
TKT703702,C103069,2023-12-29,Billing Issue,1.4,1,1
TKT703703,C103070,2023-10-19,Delivery Delay,2.3,2,0
TKT703704,C103070,2023-07-25,Return Request,12.1,3,1
TKT703705,C103070,2025-07-19,Refund Request,14.1,1,0
TKT703706,C103070,2025-10-31,Delivery Delay,19.9,2,0
TKT703707,C103071,2025-08-24,General Inquiry,11.3,4,0
TKT703708,C103071,2022-09-03,Refund Request,20.7,3,0
TKT703709,C103074,2022-10-03,Refund Request,16.3,2,0
TKT703710,C103079,2026-06-27,Delivery Delay,4.3,1,0
TKT703711,C103080,2026-06-19,Product Defect,2.6,2,0
TKT703712,C103080,2026-06-09,Product Defect,19.8,3,1
TKT703713,C103081,2025-03-22,Product Defect,21.4,1,0
TKT703714,C103082,2026-01-15,Delivery Delay,1.0,2,0
TKT703715,C103082,2023-12-30,Account Access,9.0,4,0
TKT703716,C103082,2022-11-11,Technical Support,13.2,2,1
TKT703717,C103083,2022-10-03,Technical Support,55.6,1,0
TKT703718,C103086,2023-11-04,Product Defect,16.6,1,0
TKT703719,C103087,2026-05-26,Account Access,17.5,3,0
TKT703720,C103088,2022-11-13,Product Defect,4.4,2,0
TKT703721,C103089,2026-02-08,Technical Support,7.5,2,0
TKT703722,C103089,2026-07-13,Refund Request,31.8,2,0
TKT703723,C103090,2024-03-18,Billing Issue,0.9,1,0
TKT703724,C103091,2025-09-29,Billing Issue,3.3,3,0
TKT703725,C103091,2023-04-22,Return Request,12.9,1,0
TKT703726,C103091,2024-05-24,Billing Issue,27.9,2,1
TKT703727,C103091,2025-06-30,Technical Support,23.8,2,0
TKT703728,C103092,2024-10-25,Delivery Delay,8.2,2,0
TKT703729,C103094,2025-09-16,Technical Support,6.1,5,0
TKT703730,C103095,2026-07-25,Product Defect,5.2,2,0
TKT703731,C103100,2024-07-02,Delivery Delay,11.1,3,0
TKT703732,C103101,2026-04-20,Refund Request,13.9,1,0
TKT703733,C103101,2026-07-25,Product Defect,48.8,1,0
TKT703734,C103101,2026-05-06,Billing Issue,8.1,2,0
TKT703735,C103103,2026-07-31,Technical Support,2.4,2,1
TKT703736,C103104,2026-06-13,Product Defect,10.6,2,1
TKT703737,C103105,2025-10-21,General Inquiry,10.2,1,0
TKT703738,C103106,2026-07-27,Delivery Delay,22.7,1,1
TKT703739,C103106,2026-06-06,Product Defect,22.5,2,0
TKT703740,C103106,2026-06-08,Technical Support,31.2,2,0
TKT703741,C103108,2026-05-31,Product Defect,17.8,3,0
TKT703742,C103110,2022-11-08,Delivery Delay,47.0,1,0
TKT703743,C103110,2026-06-15,Return Request,27.5,1,0
TKT703744,C103111,2025-08-01,Return Request,22.1,1,0
TKT703745,C103111,2025-01-10,Delivery Delay,2.5,2,0
TKT703746,C103111,2026-01-13,Refund Request,13.5,2,0
TKT703747,C103113,2024-11-22,Refund Request,21.6,2,0
TKT703748,C103114,2025-01-26,Refund Request,40.3,1,0
TKT703749,C103114,2024-08-17,Technical Support,6.6,1,0
TKT703750,C103114,2025-11-22,Account Access,20.7,2,0
TKT703751,C103114,2026-01-22,Refund Request,25.0,2,0
TKT703752,C103114,2026-01-25,Refund Request,12.3,2,0
TKT703753,C103115,2025-12-06,Delivery Delay,21.3,1,0
TKT703754,C103115,2026-01-03,Technical Support,45.3,3,0
TKT703755,C103115,2023-11-26,Return Request,11.6,3,0
TKT703756,C103118,2026-06-30,Return Request,29.9,1,0
TKT703757,C103118,2024-09-27,Delivery Delay,29.9,2,0
TKT703758,C103119,2022-04-16,Product Defect,31.1,1,0
TKT703759,C103119,2022-02-07,Account Access,15.3,2,0
TKT703760,C103119,2024-11-06,Billing Issue,15.4,1,0
TKT703761,C103120,2025-05-06,Return Request,9.0,2,0
TKT703762,C103120,2023-05-21,Product Defect,34.4,1,0
TKT703763,C103120,2025-09-07,Account Access,19.6,1,1
TKT703764,C103122,2024-09-25,Return Request,11.5,3,0
TKT703765,C103123,2026-07-16,Product Defect,5.7,2,0
TKT703766,C103123,2026-08-09,General Inquiry,27.2,1,0
TKT703767,C103123,2026-07-03,Product Defect,34.9,1,0
TKT703768,C103125,2024-07-07,General Inquiry,20.6,1,0
TKT703769,C103125,2025-06-30,Refund Request,22.7,1,0
TKT703770,C103126,2023-12-03,Technical Support,8.0,5,0
TKT703771,C103126,2023-06-06,Delivery Delay,9.1,4,0
TKT703772,C103127,2025-05-14,General Inquiry,29.4,1,0
TKT703773,C103127,2024-11-12,Technical Support,21.5,3,0
TKT703774,C103128,2025-11-28,Delivery Delay,27.7,3,0
TKT703775,C103129,2023-06-20,Return Request,6.4,1,0
TKT703776,C103129,2024-11-11,Delivery Delay,25.5,2,1
TKT703777,C103129,2024-06-08,Refund Request,11.1,1,0
TKT703778,C103129,2024-11-12,Delivery Delay,14.0,2,1
TKT703779,C103131,2026-01-22,Product Defect,3.7,5,0
TKT703780,C103132,2025-11-29,General Inquiry,24.1,2,0
TKT703781,C103133,2025-07-18,Product Defect,16.9,2,0
TKT703782,C103133,2026-04-29,Billing Issue,19.8,2,0
TKT703783,C103133,2023-05-01,Return Request,13.4,2,0
TKT703784,C103135,2026-01-21,Refund Request,22.4,4,0
TKT703785,C103136,2024-11-08,Delivery Delay,7.8,3,0
TKT703786,C103136,2025-05-31,General Inquiry,16.2,2,1
TKT703787,C103136,2023-09-24,Technical Support,8.4,1,0
TKT703788,C103139,2024-11-12,Billing Issue,6.0,3,0
TKT703789,C103140,2025-05-29,Return Request,13.3,2,0
TKT703790,C103141,2026-04-07,Refund Request,15.5,4,0
TKT703791,C103142,2026-01-15,Account Access,18.9,3,0
TKT703792,C103142,2025-04-15,Delivery Delay,11.7,2,0
TKT703793,C103142,2025-03-07,General Inquiry,6.0,2,0
TKT703794,C103143,2022-11-09,Product Defect,10.9,4,0
TKT703795,C103143,2022-07-09,Return Request,12.0,3,0
TKT703796,C103144,2025-09-19,Product Defect,8.3,2,0
TKT703797,C103145,2022-06-22,Product Defect,10.1,1,0
TKT703798,C103145,2023-03-20,Billing Issue,33.1,2,0
TKT703799,C103147,2023-06-23,Delivery Delay,18.0,3,0
TKT703800,C103147,2024-10-23,Return Request,16.7,3,0
TKT703801,C103147,2023-02-18,Billing Issue,5.2,3,1
TKT703802,C103148,2026-08-10,Account Access,11.5,3,0
TKT703803,C103149,2023-11-06,Delivery Delay,14.2,4,0
TKT703804,C103149,2021-06-06,General Inquiry,15.7,5,0
TKT703805,C103150,2024-03-18,Technical Support,2.4,4,0
TKT703806,C103151,2026-05-07,Account Access,10.2,5,0
TKT703807,C103152,2026-07-31,Delivery Delay,15.5,1,0
TKT703808,C103152,2025-11-07,Refund Request,9.7,1,0
TKT703809,C103154,2026-08-09,General Inquiry,5.2,3,0
TKT703810,C103155,2024-11-23,Delivery Delay,9.7,1,0
TKT703811,C103158,2026-07-29,Billing Issue,6.0,4,0
TKT703812,C103162,2022-02-12,Delivery Delay,13.9,1,0
TKT703813,C103162,2025-10-26,Technical Support,22.7,1,0
TKT703814,C103162,2023-02-01,General Inquiry,37.2,3,0
TKT703815,C103162,2024-06-27,Technical Support,14.0,1,0
TKT703816,C103162,2023-12-01,Return Request,20.6,1,0
TKT703817,C103163,2024-03-12,Account Access,8.0,2,0
TKT703818,C103164,2025-09-25,Billing Issue,40.5,5,0
TKT703819,C103165,2025-09-04,Technical Support,11.0,2,0
TKT703820,C103166,2024-08-13,Account Access,4.8,3,0
TKT703821,C103166,2024-05-20,Technical Support,13.0,2,0
TKT703822,C103167,2023-11-13,Product Defect,6.8,4,0
TKT703823,C103167,2025-09-10,Return Request,12.5,2,0
TKT703824,C103167,2024-12-05,Account Access,5.6,2,0
TKT703825,C103168,2026-05-13,Product Defect,12.7,1,1
TKT703826,C103169,2026-07-17,Technical Support,32.6,1,0
TKT703827,C103171,2025-07-26,Product Defect,7.6,3,0
TKT703828,C103171,2026-06-21,Return Request,6.7,4,0
TKT703829,C103173,2024-12-28,Return Request,35.7,2,1
TKT703830,C103173,2025-12-05,Billing Issue,22.0,2,0
TKT703831,C103173,2026-01-02,Refund Request,7.0,1,0
TKT703832,C103173,2025-08-01,Billing Issue,40.3,1,1
TKT703833,C103174,2022-12-17,Refund Request,6.3,5,0
TKT703834,C103175,2025-11-08,Refund Request,13.6,3,0
TKT703835,C103177,2026-05-12,General Inquiry,34.5,1,0
TKT703836,C103177,2026-01-21,Refund Request,11.2,2,0
TKT703837,C103177,2026-01-18,Refund Request,8.0,1,0
TKT703838,C103177,2026-01-19,Delivery Delay,9.5,1,0
TKT703839,C103178,2025-06-13,Technical Support,18.0,3,0
TKT703840,C103178,2024-06-04,Technical Support,26.0,5,0
TKT703841,C103179,2024-07-12,Product Defect,18.9,3,0
TKT703842,C103179,2025-10-25,Product Defect,16.1,2,1
TKT703843,C103179,2026-04-26,Billing Issue,24.3,3,0
TKT703844,C103180,2026-02-10,General Inquiry,3.0,4,0
TKT703845,C103180,2026-06-30,Account Access,31.6,4,1
TKT703846,C103180,2026-06-20,Technical Support,12.6,2,0
TKT703847,C103181,2025-08-17,Refund Request,17.7,5,0
TKT703848,C103181,2025-04-03,General Inquiry,6.3,4,0
TKT703849,C103182,2025-05-26,Technical Support,5.1,3,0
TKT703850,C103182,2026-05-10,Refund Request,23.1,4,1
TKT703851,C103183,2025-12-07,Technical Support,13.2,3,0
TKT703852,C103184,2025-05-17,Refund Request,20.5,1,0
TKT703853,C103184,2025-12-07,Technical Support,11.3,3,0
TKT703854,C103184,2025-11-21,Billing Issue,12.5,2,0
TKT703855,C103185,2023-06-30,Return Request,7.4,4,0
TKT703856,C103186,2023-10-31,Return Request,36.6,3,1
TKT703857,C103187,2022-10-14,Technical Support,7.1,3,0
TKT703858,C103188,2024-08-01,Return Request,7.9,2,0
TKT703859,C103188,2024-06-20,Product Defect,9.8,3,0
TKT703860,C103190,2022-10-05,General Inquiry,7.1,3,1
TKT703861,C103190,2023-01-06,Delivery Delay,14.8,2,0
TKT703862,C103190,2026-01-26,Technical Support,6.8,1,0
TKT703863,C103192,2026-04-21,Account Access,9.6,1,0
TKT703864,C103192,2025-05-20,Product Defect,43.2,2,0
TKT703865,C103192,2025-07-28,Delivery Delay,25.9,3,0
TKT703866,C103193,2026-06-23,General Inquiry,10.6,1,0
TKT703867,C103193,2026-05-03,Return Request,13.5,2,0
TKT703868,C103194,2026-05-30,Account Access,24.8,1,0
TKT703869,C103194,2026-07-21,General Inquiry,9.7,1,0
TKT703870,C103195,2026-03-13,Billing Issue,11.6,1,0
TKT703871,C103196,2026-07-25,Billing Issue,1.7,4,0
TKT703872,C103196,2026-06-01,Account Access,2.6,2,0
TKT703873,C103197,2025-08-26,Delivery Delay,5.7,1,1
TKT703874,C103197,2025-03-31,Technical Support,16.2,3,1
TKT703875,C103200,2026-08-09,Delivery Delay,17.2,3,0
TKT703876,C103200,2026-08-03,Billing Issue,15.9,3,0
TKT703877,C103201,2026-06-02,Technical Support,19.5,1,0
TKT703878,C103201,2026-08-03,Technical Support,13.3,1,1
TKT703879,C103203,2021-11-16,Delivery Delay,14.5,2,0
TKT703880,C103203,2023-01-01,Refund Request,19.4,3,0
TKT703881,C103203,2026-08-08,Technical Support,13.4,3,0
TKT703882,C103203,2025-12-29,Delivery Delay,23.3,2,1
TKT703883,C103203,2022-12-30,General Inquiry,4.6,2,0
TKT703884,C103203,2022-04-20,Technical Support,10.0,1,0
TKT703885,C103204,2026-07-25,Delivery Delay,8.4,1,0
TKT703886,C103204,2024-03-29,General Inquiry,14.5,3,0
TKT703887,C103204,2024-04-04,Technical Support,24.6,1,0
TKT703888,C103206,2025-02-11,General Inquiry,24.5,3,1
TKT703889,C103206,2025-03-19,Account Access,12.7,2,0
TKT703890,C103207,2022-06-01,Return Request,34.2,1,0
TKT703891,C103210,2022-12-01,Product Defect,3.7,4,0
TKT703892,C103211,2023-05-19,Account Access,10.7,1,0
TKT703893,C103211,2025-02-28,Technical Support,23.7,1,1
TKT703894,C103211,2023-07-23,General Inquiry,12.8,2,0
TKT703895,C103212,2026-06-14,Refund Request,18.2,4,0
TKT703896,C103212,2025-11-18,Product Defect,18.8,5,0
TKT703897,C103214,2025-12-06,Refund Request,6.6,3,0
TKT703898,C103215,2024-05-17,General Inquiry,7.7,3,0
TKT703899,C103216,2026-06-23,General Inquiry,5.9,5,0
TKT703900,C103218,2025-08-26,Technical Support,5.7,3,1
TKT703901,C103220,2025-07-11,Delivery Delay,16.0,2,0
TKT703902,C103222,2026-03-29,Return Request,5.7,1,1
TKT703903,C103222,2023-08-20,Technical Support,10.8,2,0
TKT703904,C103222,2023-01-03,Billing Issue,16.1,2,0
TKT703905,C103222,2025-03-11,General Inquiry,9.1,1,0
TKT703906,C103227,2026-05-25,Return Request,32.2,2,1
TKT703907,C103227,2026-06-11,General Inquiry,5.7,1,0
TKT703908,C103227,2026-06-05,Return Request,12.2,2,1
TKT703909,C103228,2026-07-31,Delivery Delay,8.7,4,0
TKT703910,C103229,2023-08-13,Technical Support,15.1,1,0
TKT703911,C103234,2026-06-16,Product Defect,4.1,3,1
TKT703912,C103235,2026-06-18,Refund Request,11.8,4,1
TKT703913,C103238,2025-06-17,General Inquiry,8.6,4,0
TKT703914,C103238,2025-01-20,Billing Issue,16.5,3,0
TKT703915,C103238,2025-12-08,Return Request,10.6,3,0
TKT703916,C103238,2024-02-14,General Inquiry,46.3,5,0
TKT703917,C103240,2026-04-20,Delivery Delay,3.0,2,0
TKT703918,C103241,2025-10-16,Billing Issue,14.8,1,0
TKT703919,C103242,2026-06-01,Account Access,6.4,3,0
TKT703920,C103243,2025-08-05,Return Request,16.3,3,0
TKT703921,C103243,2026-05-08,General Inquiry,3.9,3,0
TKT703922,C103244,2026-02-19,Account Access,9.9,2,0
TKT703923,C103244,2026-02-16,Billing Issue,18.7,1,0
TKT703924,C103244,2026-03-20,Account Access,18.8,1,0
TKT703925,C103245,2026-07-21,Return Request,6.3,2,0
TKT703926,C103248,2022-03-16,Refund Request,0.8,3,0
TKT703927,C103248,2025-10-23,Product Defect,5.6,1,0
TKT703928,C103248,2024-08-31,Technical Support,9.4,3,0
TKT703929,C103249,2024-04-23,Return Request,15.5,3,0
TKT703930,C103250,2026-05-11,Technical Support,9.9,4,0
TKT703931,C103250,2026-07-19,Return Request,6.8,4,0
TKT703932,C103250,2026-02-24,Product Defect,22.0,1,0
TKT703933,C103251,2024-12-22,Billing Issue,11.7,1,0
TKT703934,C103253,2026-06-12,Technical Support,24.8,1,1
TKT703935,C103253,2026-07-30,Product Defect,22.8,1,0
TKT703936,C103253,2026-05-05,Technical Support,22.3,1,0
TKT703937,C103253,2025-12-21,Product Defect,26.2,1,0
TKT703938,C103253,2025-12-26,Billing Issue,36.0,3,0
TKT703939,C103253,2025-11-07,General Inquiry,18.4,1,0
TKT703940,C103254,2025-06-12,Delivery Delay,13.8,3,0
TKT703941,C103254,2023-12-09,General Inquiry,2.9,2,0
TKT703942,C103257,2024-01-27,Return Request,22.9,4,0
TKT703943,C103258,2026-04-03,General Inquiry,16.7,2,1
TKT703944,C103259,2026-05-23,Technical Support,21.7,3,0
TKT703945,C103260,2025-09-13,Refund Request,17.7,2,0
TKT703946,C103261,2024-01-01,Return Request,1.3,3,0
TKT703947,C103262,2026-07-05,Account Access,9.1,4,0
TKT703948,C103262,2026-05-29,General Inquiry,5.2,3,0
TKT703949,C103264,2024-03-31,Return Request,7.6,4,0
TKT703950,C103264,2023-10-16,Technical Support,32.0,1,0
TKT703951,C103264,2023-12-13,Account Access,19.3,1,1
TKT703952,C103266,2026-06-13,Refund Request,27.1,2,0
TKT703953,C103267,2025-07-10,General Inquiry,20.7,1,0
TKT703954,C103267,2024-12-10,Product Defect,20.9,4,1
TKT703955,C103267,2026-05-19,Product Defect,28.0,3,0
TKT703956,C103270,2026-07-06,Product Defect,5.0,2,0
TKT703957,C103270,2024-08-19,Delivery Delay,24.6,4,1
TKT703958,C103270,2024-09-16,General Inquiry,24.0,2,0
TKT703959,C103272,2026-07-04,Account Access,5.7,3,1
TKT703960,C103272,2026-06-29,Delivery Delay,31.0,1,0
TKT703961,C103273,2024-07-22,Product Defect,22.1,2,0
TKT703962,C103273,2025-12-23,Account Access,17.6,1,1
TKT703963,C103273,2026-06-22,Billing Issue,16.5,1,0
TKT703964,C103275,2026-05-20,General Inquiry,9.6,3,0
TKT703965,C103275,2026-06-01,Return Request,15.4,3,0
TKT703966,C103276,2025-11-28,General Inquiry,10.8,3,0
TKT703967,C103276,2022-09-04,Billing Issue,2.4,1,1
TKT703968,C103276,2026-05-29,General Inquiry,11.6,2,0
TKT703969,C103276,2025-12-07,Return Request,17.2,1,0
TKT703970,C103276,2022-07-19,Refund Request,10.9,2,0
