session_id,customer_id,session_date,pages_viewed,time_on_site_min,device,added_to_cart,traffic_source
WEB939308,C103088,2024-03-19,2,1.3,Mobile,1,Direct
WEB939309,C103088,2023-09-21,5,11.8,Mobile,1,Organic Search
WEB939310,C103088,2024-12-02,5,9.4,Mobile,0,Paid Search
WEB939311,C103088,2024-06-13,6,10.9,Tablet,0,Organic Search
WEB939312,C103088,2025-11-20,5,3.0,Mobile,1,Social
WEB939313,C103088,2026-03-12,2,4.7,Mobile,0,Organic Search
WEB939314,C103089,2025-08-26,6,13.3,Desktop,0,Direct
WEB939315,C103089,2026-05-30,10,9.3,Mobile,0,Organic Search
WEB939316,C103089,2026-06-09,5,5.2,Tablet,0,Organic Search
WEB939317,C103089,2025-11-21,9,8.1,Desktop,1,Social
WEB939318,C103089,2026-05-16,5,14.1,Desktop,1,Direct
WEB939319,C103089,2025-06-21,9,12.1,Desktop,0,Email
WEB939320,C103089,2026-07-13,10,18.5,Mobile,0,Direct
WEB939321,C103089,2026-08-08,2,6.2,Desktop,0,Organic Search
WEB939322,C103089,2026-06-17,5,7.6,Desktop,1,Direct
WEB939323,C103089,2026-02-20,4,9.7,Desktop,0,Organic Search
WEB939324,C103089,2026-02-27,10,9.7,Mobile,1,Direct
WEB939325,C103089,2025-12-17,9,6.8,Mobile,1,Paid Search
WEB939326,C103089,2025-07-18,10,6.3,Mobile,1,Direct
WEB939327,C103089,2025-05-29,9,5.4,Mobile,0,Paid Search
WEB939328,C103089,2025-10-14,6,7.7,Mobile,0,Paid Search
WEB939329,C103089,2025-07-12,7,5.8,Desktop,1,Social
WEB939330,C103089,2025-11-21,13,8.9,Desktop,0,Social
WEB939331,C103089,2025-09-06,9,8.3,Mobile,0,Paid Search
WEB939332,C103089,2025-08-13,13,12.9,Mobile,0,Paid Search
WEB939333,C103089,2025-05-22,4,2.5,Mobile,0,Social
WEB939334,C103089,2025-06-04,5,4.0,Mobile,0,Organic Search
WEB939335,C103089,2025-09-26,11,7.6,Desktop,0,Organic Search
WEB939336,C103090,2025-10-23,4,4.6,Mobile,0,Organic Search
WEB939337,C103090,2025-05-14,3,3.8,Desktop,0,Social
WEB939338,C103090,2026-08-01,1,2.3,Mobile,1,Email
WEB939339,C103090,2025-03-03,5,8.3,Desktop,0,Email
WEB939340,C103090,2024-07-18,5,6.0,Mobile,0,Paid Search
WEB939341,C103090,2024-08-21,9,8.6,Mobile,0,Email
WEB939342,C103090,2024-03-11,7,9.5,Mobile,0,Organic Search
WEB939343,C103090,2025-01-21,6,7.4,Desktop,0,Email
WEB939344,C103090,2024-07-08,9,5.3,Desktop,0,Organic Search
WEB939345,C103090,2025-10-27,7,5.8,Mobile,0,Direct
WEB939346,C103090,2025-10-31,7,4.4,Mobile,0,Social
WEB939347,C103091,2023-05-20,9,6.8,Mobile,1,Direct
WEB939348,C103091,2022-07-12,10,8.1,Mobile,0,Paid Search
WEB939349,C103091,2023-12-16,6,10.4,Mobile,0,Email
WEB939350,C103091,2022-01-14,7,12.0,Mobile,0,Direct
WEB939351,C103091,2024-08-09,11,6.6,Desktop,0,Organic Search
WEB939352,C103091,2022-02-23,8,11.4,Mobile,1,Direct
WEB939353,C103091,2025-05-23,8,14.4,Desktop,0,Direct
WEB939354,C103091,2024-06-08,7,5.4,Desktop,0,Organic Search
WEB939355,C103091,2022-06-26,5,8.7,Mobile,0,Paid Search
WEB939356,C103091,2025-11-25,7,6.7,Mobile,0,Direct
WEB939357,C103091,2026-05-15,7,11.0,Mobile,0,Paid Search
WEB939358,C103091,2026-07-12,10,5.6,Mobile,1,Organic Search
WEB939359,C103091,2025-09-29,3,3.6,Mobile,0,Organic Search
WEB939360,C103091,2023-05-12,10,7.9,Mobile,0,Social
WEB939361,C103092,2025-10-10,6,4.4,Mobile,0,Direct
WEB939362,C103092,2024-04-08,5,4.2,Desktop,0,Direct
WEB939363,C103092,2024-07-29,8,5.4,Mobile,0,Direct
WEB939364,C103092,2024-03-20,5,11.7,Desktop,0,Direct
WEB939365,C103092,2026-03-19,8,10.6,Mobile,0,Paid Search
WEB939366,C103092,2024-04-30,2,5.6,Mobile,0,Social
WEB939367,C103092,2026-07-05,6,11.1,Desktop,0,Direct
WEB939368,C103093,2026-05-26,4,2.5,Desktop,0,Direct
WEB939369,C103093,2024-10-26,8,6.0,Desktop,0,Social
WEB939370,C103093,2023-07-25,4,7.6,Mobile,1,Direct
WEB939371,C103093,2023-01-14,4,11.6,Mobile,0,Paid Search
WEB939372,C103093,2025-06-22,6,6.8,Mobile,0,Social
WEB939373,C103093,2024-03-03,5,4.9,Mobile,0,Organic Search
WEB939374,C103093,2023-08-07,9,6.6,Desktop,1,Direct
WEB939375,C103093,2023-10-12,5,7.7,Mobile,0,Organic Search
WEB939376,C103093,2026-01-01,4,7.7,Desktop,0,Social
WEB939377,C103093,2022-02-01,5,12.2,Desktop,0,Direct
WEB939378,C103093,2025-10-26,6,5.3,Desktop,1,Paid Search
WEB939379,C103093,2025-07-08,6,6.3,Mobile,0,Paid Search
WEB939380,C103093,2022-09-12,10,9.2,Mobile,0,Email
WEB939381,C103094,2025-09-20,9,6.4,Mobile,0,Organic Search
WEB939382,C103094,2024-02-19,9,5.5,Mobile,0,Direct
WEB939383,C103094,2025-12-20,5,6.2,Mobile,0,Direct
WEB939384,C103094,2022-03-24,8,8.4,Desktop,0,Paid Search
WEB939385,C103094,2024-03-14,3,3.1,Mobile,0,Direct
WEB939386,C103094,2026-03-13,3,3.8,Mobile,0,Organic Search
WEB939387,C103094,2023-09-02,3,3.4,Mobile,1,Social
WEB939388,C103094,2026-07-06,10,9.0,Mobile,0,Organic Search
WEB939389,C103094,2026-04-22,6,4.2,Desktop,0,Direct
WEB939390,C103095,2026-06-08,6,6.3,Mobile,0,Direct
WEB939391,C103095,2026-07-17,9,10.0,Desktop,0,Paid Search
WEB939392,C103095,2026-06-08,8,9.8,Mobile,1,Social
WEB939393,C103095,2026-06-21,12,17.9,Desktop,0,Social
WEB939394,C103095,2026-08-11,8,9.7,Mobile,0,Direct
WEB939395,C103095,2026-07-02,6,5.8,Desktop,0,Paid Search
WEB939396,C103095,2026-08-05,10,8.6,Desktop,0,Email
WEB939397,C103095,2026-08-01,7,7.1,Desktop,1,Organic Search
WEB939398,C103095,2026-07-09,8,5.2,Mobile,0,Social
WEB939399,C103095,2026-06-18,3,3.2,Mobile,1,Social
WEB939400,C103095,2026-07-22,7,4.1,Desktop,0,Organic Search
WEB939401,C103095,2026-07-28,5,6.1,Mobile,1,Direct
WEB939402,C103095,2026-07-05,7,3.6,Mobile,0,Direct
WEB939403,C103095,2026-07-28,9,8.7,Mobile,0,Email
WEB939404,C103095,2026-08-01,4,3.4,Mobile,0,Paid Search
WEB939405,C103095,2026-06-16,6,4.1,Mobile,0,Direct
WEB939406,C103095,2026-07-13,5,14.2,Mobile,0,Organic Search
WEB939407,C103095,2026-07-28,13,9.5,Desktop,0,Direct
WEB939408,C103095,2026-07-04,10,6.5,Mobile,0,Paid Search
WEB939409,C103095,2026-07-03,5,7.0,Mobile,1,Social
WEB939410,C103095,2026-06-03,7,8.8,Mobile,0,Organic Search
WEB939411,C103095,2026-06-13,11,6.0,Mobile,0,Social
WEB939412,C103095,2026-08-09,12,7.9,Desktop,0,Organic Search
WEB939413,C103095,2026-06-30,8,7.0,Desktop,0,Organic Search
WEB939414,C103095,2026-08-06,8,7.3,Tablet,0,Direct
WEB939415,C103096,2025-09-24,6,3.6,Mobile,0,Email
WEB939416,C103096,2023-12-11,9,11.7,Mobile,0,Social
WEB939417,C103096,2024-05-01,6,14.7,Mobile,0,Direct
WEB939418,C103096,2025-04-10,7,7.4,Mobile,1,Paid Search
WEB939419,C103096,2024-05-26,8,8.5,Mobile,0,Email
WEB939420,C103096,2026-01-22,4,7.4,Mobile,1,Social
WEB939421,C103096,2026-08-08,10,10.5,Mobile,0,Social
WEB939422,C103096,2025-02-19,6,9.0,Mobile,0,Email
WEB939423,C103096,2026-06-17,5,4.0,Mobile,0,Direct
WEB939424,C103096,2025-04-26,6,4.8,Mobile,0,Social
WEB939425,C103097,2025-02-01,5,3.2,Mobile,0,Paid Search
WEB939426,C103097,2025-01-31,4,3.9,Mobile,0,Organic Search
WEB939427,C103097,2024-02-27,10,8.4,Desktop,0,Paid Search
WEB939428,C103097,2025-12-14,7,7.6,Mobile,1,Organic Search
WEB939429,C103097,2025-09-14,6,4.7,Desktop,0,Direct
WEB939430,C103097,2024-08-31,7,10.2,Desktop,0,Social
WEB939431,C103097,2025-11-19,8,5.6,Mobile,0,Email
WEB939432,C103097,2022-10-08,6,6.7,Desktop,0,Paid Search
WEB939433,C103097,2023-06-12,11,8.7,Desktop,0,Email
WEB939434,C103097,2026-07-01,3,2.9,Mobile,0,Direct
WEB939435,C103097,2025-02-27,6,4.2,Mobile,0,Paid Search
WEB939436,C103097,2023-04-28,4,2.9,Mobile,0,Direct
WEB939437,C103097,2023-05-18,6,3.8,Desktop,0,Direct
WEB939438,C103098,2025-07-05,6,8.7,Mobile,0,Paid Search
WEB939439,C103098,2022-09-12,5,11.4,Desktop,1,Paid Search
WEB939440,C103098,2022-10-21,4,6.6,Mobile,0,Paid Search
WEB939441,C103098,2023-03-05,6,7.9,Mobile,0,Paid Search
WEB939442,C103098,2025-01-07,6,7.9,Mobile,0,Social
WEB939443,C103098,2025-08-20,4,3.7,Mobile,0,Paid Search
WEB939444,C103098,2022-10-01,8,11.0,Desktop,0,Organic Search
WEB939445,C103098,2022-07-08,11,7.0,Mobile,0,Organic Search
WEB939446,C103098,2023-10-18,7,5.8,Mobile,0,Direct
WEB939447,C103098,2024-02-12,9,6.7,Mobile,0,Social
WEB939448,C103098,2026-07-13,5,6.3,Mobile,1,Social
WEB939449,C103098,2023-05-30,12,11.8,Mobile,0,Organic Search
WEB939450,C103098,2026-04-18,5,4.9,Desktop,1,Paid Search
WEB939451,C103098,2023-06-13,4,3.1,Mobile,0,Direct
WEB939452,C103099,2024-08-29,7,3.9,Mobile,0,Paid Search
WEB939453,C103099,2026-04-24,9,13.1,Mobile,0,Social
WEB939454,C103099,2026-06-09,8,7.2,Desktop,0,Organic Search
WEB939455,C103099,2025-06-29,7,13.2,Mobile,0,Social
WEB939456,C103099,2023-04-02,9,8.2,Mobile,0,Direct
WEB939457,C103099,2026-07-10,5,5.6,Mobile,0,Paid Search
WEB939458,C103099,2024-02-09,8,14.7,Mobile,0,Paid Search
WEB939459,C103099,2024-07-27,10,8.3,Desktop,1,Direct
WEB939460,C103099,2024-05-14,6,4.7,Mobile,0,Organic Search
WEB939461,C103099,2025-02-24,6,11.3,Desktop,0,Direct
WEB939462,C103099,2025-04-02,6,7.0,Mobile,0,Paid Search
WEB939463,C103099,2025-05-05,9,7.2,Mobile,0,Paid Search
WEB939464,C103099,2026-02-11,7,9.3,Desktop,0,Organic Search
WEB939465,C103099,2025-02-22,4,4.8,Desktop,0,Social
WEB939466,C103099,2022-07-07,9,9.2,Mobile,0,Organic Search
WEB939467,C103099,2025-12-31,7,5.9,Mobile,0,Direct
WEB939468,C103099,2023-02-09,10,14.3,Mobile,0,Organic Search
WEB939469,C103099,2023-07-13,5,5.9,Desktop,1,Paid Search
WEB939470,C103099,2024-09-02,14,9.5,Desktop,0,Direct
WEB939471,C103100,2026-07-12,3,3.9,Desktop,0,Paid Search
WEB939472,C103100,2022-12-20,9,8.0,Mobile,0,Direct
WEB939473,C103100,2021-06-08,3,5.4,Mobile,0,Paid Search
WEB939474,C103100,2021-10-28,7,5.6,Mobile,0,Direct
WEB939475,C103100,2022-11-19,8,6.8,Mobile,0,Direct
WEB939476,C103100,2022-07-06,10,9.2,Desktop,0,Organic Search
WEB939477,C103100,2023-04-10,6,6.0,Mobile,0,Social
WEB939478,C103101,2025-09-20,3,6.4,Desktop,0,Direct
WEB939479,C103101,2025-11-10,6,4.3,Tablet,0,Direct
WEB939480,C103101,2025-11-04,5,3.7,Desktop,0,Organic Search
WEB939481,C103101,2026-03-13,7,6.5,Mobile,0,Direct
WEB939482,C103101,2026-07-02,11,8.4,Desktop,0,Email
WEB939483,C103102,2024-06-27,5,4.2,Desktop,0,Direct
WEB939484,C103102,2025-04-19,7,5.6,Mobile,1,Organic Search
WEB939485,C103102,2026-06-29,3,8.0,Desktop,0,Organic Search
WEB939486,C103103,2024-04-29,8,8.2,Mobile,0,Organic Search
WEB939487,C103103,2024-02-20,12,12.1,Mobile,0,Organic Search
WEB939488,C103103,2024-06-07,9,12.1,Mobile,0,Organic Search
WEB939489,C103103,2024-07-27,10,5.7,Desktop,0,Paid Search
WEB939490,C103103,2024-08-13,10,8.8,Desktop,0,Organic Search
WEB939491,C103103,2024-12-31,7,13.8,Mobile,0,Paid Search
WEB939492,C103103,2026-02-05,8,4.8,Mobile,0,Paid Search
WEB939493,C103103,2024-08-14,8,9.6,Desktop,0,Paid Search
WEB939494,C103103,2024-03-30,6,5.3,Mobile,0,Direct
WEB939495,C103103,2024-04-13,8,12.4,Desktop,0,Direct
WEB939496,C103103,2025-05-11,8,10.6,Mobile,0,Organic Search
WEB939497,C103103,2024-10-30,12,11.4,Tablet,0,Social
WEB939498,C103103,2025-02-11,8,8.3,Mobile,0,Direct
WEB939499,C103103,2024-02-12,7,6.7,Mobile,0,Social
WEB939500,C103103,2024-12-24,12,10.7,Tablet,0,Social
WEB939501,C103103,2024-08-13,9,9.5,Desktop,0,Social
WEB939502,C103103,2025-02-04,11,8.1,Mobile,0,Email
WEB939503,C103103,2024-09-14,10,7.6,Mobile,0,Direct
WEB939504,C103103,2024-03-12,11,7.8,Mobile,0,Direct
WEB939505,C103103,2024-01-10,23,14.6,Desktop,0,Direct
WEB939506,C103104,2026-07-10,7,4.2,Desktop,0,Social
WEB939507,C103105,2025-07-14,12,8.6,Desktop,0,Direct
WEB939508,C103105,2024-12-12,13,10.0,Desktop,0,Email
WEB939509,C103105,2024-10-05,6,7.8,Desktop,0,Direct
WEB939510,C103105,2025-05-27,10,11.3,Desktop,0,Organic Search
WEB939511,C103105,2026-07-05,3,10.0,Mobile,0,Social
WEB939512,C103105,2026-02-03,6,9.5,Mobile,0,Organic Search
WEB939513,C103105,2024-07-23,6,5.5,Tablet,0,Direct
WEB939514,C103105,2025-01-07,4,4.0,Mobile,0,Organic Search
WEB939515,C103105,2026-05-12,5,7.7,Tablet,0,Organic Search
WEB939516,C103106,2026-06-14,4,3.9,Desktop,0,Direct
WEB939517,C103106,2026-07-07,9,5.0,Desktop,0,Paid Search
WEB939518,C103106,2026-07-05,8,21.1,Desktop,1,Organic Search
WEB939519,C103106,2026-06-23,8,10.7,Desktop,1,Direct
WEB939520,C103106,2026-08-11,8,6.1,Desktop,0,Paid Search
WEB939521,C103106,2026-07-08,3,4.8,Mobile,0,Email
WEB939522,C103106,2026-04-15,9,8.6,Desktop,0,Social
WEB939523,C103106,2026-06-29,10,7.7,Mobile,0,Direct
WEB939524,C103106,2026-07-02,8,7.7,Tablet,0,Organic Search
WEB939525,C103106,2026-06-03,15,9.8,Mobile,1,Email
WEB939526,C103106,2026-05-11,8,8.5,Mobile,0,Organic Search
WEB939527,C103106,2026-07-13,17,9.8,Desktop,0,Organic Search
WEB939528,C103106,2026-07-03,5,3.8,Desktop,0,Direct
WEB939529,C103107,2026-03-05,9,9.2,Desktop,1,Paid Search
WEB939530,C103107,2026-05-15,9,5.7,Mobile,0,Direct
WEB939531,C103107,2026-01-16,9,10.0,Mobile,0,Direct
WEB939532,C103107,2026-01-26,8,4.3,Desktop,0,Paid Search
WEB939533,C103107,2026-06-15,10,7.8,Mobile,0,Social
WEB939534,C103107,2026-04-06,7,4.6,Mobile,0,Organic Search
WEB939535,C103107,2026-08-08,10,5.9,Desktop,1,Direct
WEB939536,C103107,2026-06-24,19,10.9,Desktop,1,Direct
WEB939537,C103107,2026-04-21,10,9.9,Desktop,0,Direct
WEB939538,C103107,2026-04-14,11,7.2,Mobile,0,Organic Search
WEB939539,C103107,2026-05-19,10,7.9,Mobile,0,Paid Search
WEB939540,C103107,2026-03-18,8,8.4,Mobile,0,Social
WEB939541,C103107,2026-06-11,8,10.5,Desktop,0,Direct
WEB939542,C103107,2026-03-15,11,8.8,Desktop,0,Organic Search
WEB939543,C103107,2026-07-16,11,9.5,Mobile,0,Direct
WEB939544,C103107,2026-02-08,15,13.3,Mobile,0,Paid Search
WEB939545,C103107,2026-06-16,6,10.0,Mobile,0,Social
WEB939546,C103108,2025-06-03,3,6.3,Mobile,0,Social
WEB939547,C103108,2025-08-12,8,7.6,Mobile,0,Organic Search
WEB939548,C103108,2026-03-01,9,8.3,Mobile,0,Organic Search
WEB939549,C103108,2026-05-01,9,9.5,Desktop,0,Organic Search
WEB939550,C103108,2025-08-24,5,4.4,Desktop,1,Social
WEB939551,C103108,2026-01-13,6,8.8,Mobile,0,Direct
WEB939552,C103108,2025-08-10,2,8.5,Mobile,0,Social
WEB939553,C103108,2026-06-24,6,4.0,Mobile,0,Social
WEB939554,C103108,2026-05-27,3,10.2,Mobile,0,Organic Search
WEB939555,C103109,2026-06-19,6,7.4,Desktop,0,Social
WEB939556,C103109,2024-12-03,9,12.5,Mobile,0,Email
WEB939557,C103109,2024-12-18,4,6.1,Mobile,0,Paid Search
WEB939558,C103109,2025-01-10,7,8.8,Mobile,0,Organic Search
WEB939559,C103109,2026-03-30,3,5.3,Tablet,0,Direct
WEB939560,C103109,2025-04-25,10,10.5,Mobile,0,Organic Search
WEB939561,C103109,2024-11-03,10,12.2,Mobile,0,Paid Search
WEB939562,C103109,2026-02-28,8,11.5,Tablet,0,Paid Search
WEB939563,C103109,2025-12-19,8,13.5,Tablet,0,Direct
WEB939564,C103110,2024-06-01,2,11.1,Mobile,0,Social
WEB939565,C103110,2022-12-15,5,3.8,Mobile,0,Email
WEB939566,C103110,2022-01-17,6,5.0,Tablet,0,Social
WEB939567,C103110,2025-10-12,5,4.2,Mobile,1,Organic Search
WEB939568,C103110,2022-04-07,4,4.3,Mobile,0,Paid Search
WEB939569,C103110,2022-02-18,3,4.5,Mobile,0,Organic Search
WEB939570,C103110,2021-12-02,6,7.1,Mobile,0,Organic Search
WEB939571,C103110,2024-11-14,4,3.9,Desktop,0,Paid Search
WEB939572,C103111,2025-04-12,6,3.5,Mobile,0,Paid Search
WEB939573,C103111,2022-07-23,5,4.6,Desktop,0,Organic Search
WEB939574,C103111,2024-05-25,5,3.4,Mobile,0,Organic Search
WEB939575,C103111,2025-03-14,8,5.6,Mobile,0,Direct
WEB939576,C103111,2023-10-19,9,10.6,Desktop,0,Paid Search
WEB939577,C103111,2023-04-02,1,5.6,Desktop,1,Organic Search
WEB939578,C103111,2022-10-17,14,10.9,Tablet,0,Direct
WEB939579,C103111,2024-05-17,6,5.3,Mobile,1,Organic Search
WEB939580,C103111,2025-04-07,2,1.6,Desktop,0,Social
WEB939581,C103112,2024-08-03,5,6.2,Desktop,0,Email
WEB939582,C103112,2024-05-25,8,15.7,Desktop,1,Organic Search
WEB939583,C103112,2025-08-29,7,9.5,Mobile,0,Organic Search
WEB939584,C103112,2025-03-10,8,10.8,Mobile,1,Paid Search
WEB939585,C103112,2024-07-23,4,5.7,Mobile,0,Paid Search
WEB939586,C103112,2026-04-22,10,5.3,Desktop,0,Email
WEB939587,C103112,2026-06-17,8,13.9,Desktop,0,Organic Search
WEB939588,C103112,2025-01-04,8,4.8,Desktop,1,Paid Search
WEB939589,C103112,2024-04-04,8,5.6,Mobile,1,Email
WEB939590,C103112,2026-05-20,4,4.4,Mobile,0,Organic Search
WEB939591,C103112,2025-02-26,5,3.5,Desktop,0,Email
WEB939592,C103112,2025-02-01,8,14.1,Mobile,1,Paid Search
WEB939593,C103112,2025-11-18,5,6.4,Mobile,0,Organic Search
WEB939594,C103112,2024-04-26,11,10.6,Mobile,0,Organic Search
WEB939595,C103112,2025-01-31,7,4.8,Desktop,0,Social
WEB939596,C103112,2024-11-14,8,8.0,Desktop,0,Social
WEB939597,C103113,2024-03-02,7,13.1,Desktop,0,Social
WEB939598,C103113,2024-10-27,6,8.6,Desktop,0,Direct
WEB939599,C103113,2024-08-24,6,8.2,Desktop,0,Organic Search
WEB939600,C103113,2023-11-27,9,7.3,Desktop,0,Direct
WEB939601,C103113,2026-03-25,8,4.1,Mobile,1,Direct
WEB939602,C103113,2024-04-24,5,5.1,Mobile,0,Social
WEB939603,C103113,2024-10-28,7,4.9,Desktop,1,Paid Search
WEB939604,C103113,2024-02-27,5,8.9,Desktop,0,Paid Search
WEB939605,C103113,2024-12-20,7,4.5,Mobile,0,Direct
WEB939606,C103114,2026-04-20,10,10.6,Desktop,0,Social
WEB939607,C103114,2024-04-29,14,10.5,Mobile,0,Paid Search
WEB939608,C103114,2025-10-27,8,9.2,Mobile,0,Organic Search
WEB939609,C103114,2024-06-12,13,7.8,Desktop,0,Social
WEB939610,C103114,2024-06-29,9,4.8,Mobile,0,Organic Search
WEB939611,C103114,2025-11-28,5,3.3,Desktop,0,Organic Search
WEB939612,C103114,2025-11-05,12,11.5,Mobile,0,Organic Search
WEB939613,C103114,2024-06-18,9,9.2,Desktop,0,Direct
WEB939614,C103114,2024-06-20,9,6.5,Mobile,0,Paid Search
WEB939615,C103114,2024-05-03,11,11.2,Tablet,0,Social
WEB939616,C103114,2025-09-07,9,10.7,Mobile,0,Social
WEB939617,C103114,2025-02-26,7,3.9,Tablet,0,Direct
WEB939618,C103114,2024-11-02,14,20.3,Mobile,0,Organic Search
WEB939619,C103114,2026-06-20,11,8.0,Desktop,0,Direct
WEB939620,C103114,2024-08-06,16,9.4,Desktop,0,Organic Search
WEB939621,C103114,2026-08-06,4,5.7,Desktop,0,Social
WEB939622,C103114,2025-12-16,7,6.5,Mobile,0,Email
WEB939623,C103114,2026-05-10,7,9.2,Mobile,0,Organic Search
WEB939624,C103114,2025-02-07,14,8.7,Mobile,0,Direct
WEB939625,C103114,2025-02-28,10,13.1,Mobile,1,Organic Search
WEB939626,C103114,2026-01-06,6,6.5,Tablet,0,Paid Search
WEB939627,C103114,2025-12-28,14,11.8,Mobile,0,Direct
WEB939628,C103114,2025-09-08,10,8.5,Mobile,0,Social
WEB939629,C103114,2026-07-23,9,9.0,Mobile,0,Organic Search
WEB939630,C103114,2025-07-09,13,7.2,Mobile,0,Social
WEB939631,C103115,2025-06-27,8,5.2,Mobile,1,Direct
WEB939632,C103115,2025-06-15,11,11.6,Mobile,0,Paid Search
WEB939633,C103115,2025-04-12,9,5.6,Desktop,1,Social
WEB939634,C103115,2023-01-18,11,12.9,Mobile,0,Paid Search
WEB939635,C103115,2023-02-01,6,4.7,Desktop,0,Paid Search
WEB939636,C103115,2026-06-17,8,8.1,Mobile,0,Direct
WEB939637,C103115,2023-08-23,6,5.7,Mobile,0,Direct
WEB939638,C103115,2023-12-26,6,6.0,Mobile,0,Paid Search
WEB939639,C103115,2026-04-27,4,2.7,Mobile,0,Direct
WEB939640,C103115,2025-07-08,12,9.3,Desktop,0,Organic Search
WEB939641,C103115,2025-10-13,15,10.0,Tablet,0,Social
WEB939642,C103115,2023-07-11,2,2.0,Desktop,0,Direct
WEB939643,C103115,2026-02-25,9,6.5,Mobile,0,Direct
WEB939644,C103115,2026-03-04,9,9.1,Desktop,0,Paid Search
WEB939645,C103115,2024-03-15,12,11.3,Desktop,0,Organic Search
WEB939646,C103115,2023-01-27,4,5.8,Mobile,0,Organic Search
WEB939647,C103115,2024-05-03,3,4.3,Mobile,0,Social
WEB939648,C103115,2023-01-07,4,12.2,Mobile,1,Social
WEB939649,C103115,2023-01-01,4,2.8,Tablet,0,Direct
WEB939650,C103115,2022-04-09,8,5.0,Mobile,0,Paid Search
WEB939651,C103115,2022-12-24,6,20.1,Mobile,0,Social
WEB939652,C103116,2025-11-25,7,11.6,Mobile,0,Email
WEB939653,C103116,2025-05-10,8,5.2,Desktop,0,Direct
WEB939654,C103116,2025-02-20,8,8.9,Mobile,0,Direct
WEB939655,C103116,2026-06-16,8,9.2,Mobile,0,Organic Search
WEB939656,C103116,2026-03-04,11,8.1,Mobile,0,Direct
WEB939657,C103116,2024-12-13,5,4.1,Mobile,1,Paid Search
WEB939658,C103116,2024-12-02,7,9.8,Mobile,0,Organic Search
WEB939659,C103116,2025-06-07,13,15.4,Mobile,0,Paid Search
WEB939660,C103116,2025-08-12,5,11.6,Desktop,0,Direct
WEB939661,C103116,2026-04-01,8,12.7,Mobile,0,Direct
WEB939662,C103116,2024-10-17,7,5.1,Mobile,1,Organic Search
WEB939663,C103117,2025-08-01,7,9.9,Mobile,0,Organic Search
WEB939664,C103117,2025-12-21,11,9.7,Mobile,1,Direct
WEB939665,C103117,2026-05-14,14,9.5,Desktop,1,Direct
WEB939666,C103117,2025-11-05,12,17.4,Mobile,1,Paid Search
WEB939667,C103117,2026-05-09,11,7.0,Tablet,0,Organic Search
WEB939668,C103117,2026-02-09,13,14.0,Mobile,0,Social
WEB939669,C103117,2026-06-19,9,9.0,Mobile,0,Direct
WEB939670,C103117,2026-07-29,12,12.0,Desktop,0,Social
WEB939671,C103117,2025-06-11,14,12.2,Mobile,1,Organic Search
WEB939672,C103117,2026-03-14,8,8.8,Desktop,1,Paid Search
WEB939673,C103117,2026-06-22,10,6.5,Mobile,0,Direct
WEB939674,C103117,2026-01-06,12,8.7,Mobile,0,Organic Search
WEB939675,C103117,2025-12-09,6,4.5,Desktop,1,Paid Search
WEB939676,C103117,2026-08-06,6,3.5,Mobile,0,Email
WEB939677,C103117,2025-09-16,7,8.8,Mobile,0,Social
WEB939678,C103117,2026-06-08,7,6.2,Tablet,0,Social
WEB939679,C103117,2026-06-29,14,11.6,Mobile,0,Direct
WEB939680,C103117,2025-07-21,7,5.8,Desktop,0,Organic Search
WEB939681,C103117,2025-09-13,12,8.0,Mobile,0,Organic Search
WEB939682,C103118,2023-01-25,11,11.2,Mobile,0,Direct
WEB939683,C103118,2025-02-05,9,9.0,Desktop,0,Paid Search
WEB939684,C103118,2022-12-29,6,6.7,Mobile,0,Direct
WEB939685,C103118,2025-03-10,8,7.0,Desktop,0,Direct
WEB939686,C103118,2026-01-26,5,6.4,Mobile,0,Paid Search
WEB939687,C103118,2024-10-28,6,5.7,Mobile,1,Paid Search
WEB939688,C103118,2025-08-17,7,10.1,Mobile,0,Organic Search
WEB939689,C103118,2022-11-06,6,3.7,Mobile,0,Social
WEB939690,C103118,2026-04-06,8,4.6,Mobile,0,Organic Search
WEB939691,C103119,2021-06-30,9,8.6,Desktop,1,Organic Search
WEB939692,C103119,2025-07-17,3,6.6,Tablet,0,Organic Search
WEB939693,C103119,2022-01-29,11,11.0,Mobile,0,Direct
WEB939694,C103119,2025-10-14,8,5.7,Tablet,0,Social
WEB939695,C103119,2022-10-08,7,8.4,Mobile,0,Organic Search
WEB939696,C103119,2026-01-10,12,6.9,Desktop,0,Email
WEB939697,C103119,2023-07-29,14,12.1,Mobile,0,Paid Search
WEB939698,C103119,2024-07-15,6,7.1,Mobile,0,Paid Search
WEB939699,C103119,2021-10-12,10,7.1,Mobile,1,Social
WEB939700,C103119,2021-07-27,7,4.6,Mobile,0,Organic Search
WEB939701,C103119,2025-12-11,9,11.9,Tablet,0,Social
WEB939702,C103119,2023-09-11,5,3.9,Mobile,0,Organic Search
WEB939703,C103119,2023-12-29,9,5.2,Desktop,0,Organic Search
WEB939704,C103120,2023-11-12,10,11.0,Desktop,1,Paid Search
WEB939705,C103120,2023-02-05,11,8.8,Tablet,0,Organic Search
WEB939706,C103120,2021-08-06,8,9.8,Mobile,0,Direct
WEB939707,C103120,2022-08-26,8,12.9,Mobile,0,Organic Search
WEB939708,C103120,2022-08-14,8,20.7,Mobile,0,Direct
WEB939709,C103120,2024-07-26,8,7.0,Tablet,0,Direct
